sending_num,receiving_num,text_timestamp
90088 09624,93434 31551,9/9/16 17:36
90197 24124,99612 41256,9/9/16 17:44
81525 78007,93418 41992,9/9/16 17:47
97416 29480,94489 72078,9/9/16 17:55
98445 42844,99617 74886,9/9/16 17:58
97389 12538,90352 50054,9/9/16 17:59
90194 00845,97416 17124,9/9/16 18:04
93415 21881,98454 90038,9/9/16 18:08
98453 86521,93410 56456,9/9/16 18:28
90356 11723,81525 12041,9/9/16 18:31
98444 42212,97393 04671,9/9/16 18:33
90368 72970,97391 99665,9/9/16 18:33
97420 86635,90193 20957,9/9/16 18:37
97449 50000,95269 20533,9/9/16 18:41
97424 22395,90365 06212,9/9/16 18:41
94492 23068,90359 91512,9/9/16 18:52
92413 79027,74060 75431,9/9/16 19:05
95262 44233,98442 33257,9/9/16 19:05
97389 12538,90352 50054,9/9/16 19:13
81517 73746,94497 77615,9/9/16 19:15
97403 09983,90198 03659,9/9/16 19:15
94006 62384,99616 15114,9/9/16 19:20
93421 63491,92414 22596,9/9/16 19:22
94489 72078,97416 29480,9/9/16 19:23
98440 02823,81515 42171,9/9/16 19:27
70121 27677,78295 48262,9/9/16 19:30
92411 96415,97406 74488,9/9/16 19:34
97390 23922,90359 52497,9/9/16 19:36
90362 07317,92413 38675,9/9/16 19:39
78133 71458,70127 59322,9/9/16 19:46
90355 94399,97391 99665,9/9/16 19:51
90362 07317,92413 38675,9/9/16 19:59
93412 66159,98454 07778,9/9/16 20:02
93418 41992,81525 78007,9/9/16 20:08
94480 64700,90088 09624,9/9/16 20:15
83015 22251,78295 60375,9/9/16 20:16
97425 12708,90366 36573,9/9/16 20:17
97424 60171,94486 40312,9/9/16 20:19
92415 91418,94489 72078,9/9/16 20:32
90361 52679,90359 91512,9/9/16 20:32
99007 06998,84314 00609,9/9/16 20:37
97406 74488,90358 98099,9/9/16 20:40
78295 60375,93410 98013,9/9/16 20:42
98448 86633,78293 91304,9/9/16 20:42
90083 59148,97421 07528,9/9/16 20:42
99617 74886,98445 42844,9/9/16 20:43
92411 96415,97406 74488,9/9/16 20:44
90194 00845,97416 17124,9/9/16 20:44
90365 51029,94499 38099,9/9/16 20:46
83015 22251,78295 60375,9/9/16 20:47
97428 35959,97446 95253,9/9/16 20:48
90194 08626,98444 95768,9/9/16 20:52
99003 47921,98444 95768,9/9/16 20:59
90366 36573,97425 12708,9/9/16 21:01
94482 95223,97425 92186,9/9/16 21:02
90082 61126,90366 69257,9/9/16 21:08
97385 70012,97424 53609,9/9/16 21:10
90193 20957,97420 86635,9/9/16 21:17
97421 07528,90083 59148,9/9/16 21:17
92428 82401,97385 29751,9/9/16 21:23
93420 59147,90357 17994,9/9/16 21:23
97416 17124,90194 00845,9/9/16 21:27
90084 16988,93422 47940,9/9/16 21:28
97390 23922,90359 52497,9/9/16 21:35
98441 32533,93410 98013,9/9/16 21:43
83019 53227,98446 66723,9/9/16 21:46
94499 20763,90354 08732,9/9/16 21:49
92411 96415,78993 92058,9/9/16 21:50
97415 99182,97393 04671,9/9/16 21:52
93410 98013,98441 32533,9/9/16 21:52
78290 30467,87141 73076,9/9/16 21:55
90351 35947,97424 21092,9/9/16 21:57
90359 91512,94492 23068,9/9/16 22:01
98453 86521,93410 56456,9/9/16 22:03
97414 62784,98449 60656,9/9/16 22:05
83019 53227,98446 66723,9/9/16 22:10
92425 27794,93432 65750,9/9/16 22:14
98454 07778,93412 66159,9/9/16 22:24
98442 33257,95262 44233,9/9/16 22:25
99004 86250,97390 23922,9/9/16 22:27
95262 44233,98442 33257,9/9/16 22:31
90365 51029,94499 38099,9/9/16 22:35
78298 91466,97380 60551,9/9/16 22:35
98454 90038,90359 52497,9/9/16 22:37
81525 12041,90356 11723,9/9/16 22:43
97391 99665,90368 72970,9/9/16 22:45
78290 30467,87141 73076,9/9/16 22:45
98449 60656,90084 16988,9/9/16 22:46
90194 00845,97416 17124,9/9/16 22:46
94488 97308,97391 99665,9/9/16 22:46
98440 65896,78295 65598,9/9/16 22:51
97391 99665,90368 72970,9/9/16 22:56
84314 16122,94499 20763,9/9/16 22:57
97424 53609,97385 70012,9/9/16 23:06
98440 65896,93418 41992,9/9/16 23:07
93418 41992,81525 78007,9/9/16 23:13
98440 65896,78295 65598,9/9/16 23:14
90366 36573,97425 12708,9/9/16 23:16
90366 69257,90082 61126,9/9/16 23:32
98440 68457,95264 40233,9/9/16 23:45
98441 32533,70129 62374,9/9/16 23:48
97414 62784,98449 60656,9/9/16 23:49
90354 08732,94499 20763,9/9/16 23:50
90083 59148,97421 07528,9/9/16 23:53
97414 15280,90199 91061,9/9/16 23:54
97416 29480,94489 72078,9/9/16 23:56
92411 96415,77956 90632,9/9/16 23:58
87146 31956,83019 39880,10/9/16 6:05
98458 13389,93423 23000,10/9/16 6:06
92415 91418,94489 72078,10/9/16 6:08
78290 31269,97386 37259,10/9/16 6:13
93410 98013,78295 60375,10/9/16 6:14
93410 98013,78295 60375,10/9/16 6:14
77956 90632,78132 18081,10/9/16 6:14
78295 60375,83015 22251,10/9/16 6:22
93436 09781,98448 72117,10/9/16 6:24
98440 68457,95264 40233,10/9/16 6:26
90199 91061,97414 15280,10/9/16 6:29
90359 91512,94492 23068,10/9/16 6:35
99616 15114,94006 62384,10/9/16 6:37
98440 65896,78295 65598,10/9/16 6:37
98441 32533,93410 98013,10/9/16 6:41
98452 19037,90355 94399,10/9/16 6:43
98453 46196,94005 06213,10/9/16 6:45
77956 90632,92411 96415,10/9/16 6:50
93421 63491,92414 22596,10/9/16 7:02
97424 22395,90365 06212,10/9/16 7:06
78295 60375,93410 98013,10/9/16 7:08
98449 60656,90084 16988,10/9/16 7:08
97421 07528,90083 59148,10/9/16 7:14
98440 68457,95264 40233,10/9/16 7:16
92411 96415,78993 92058,10/9/16 7:18
98440 65896,78295 65598,10/9/16 7:18
78993 92058,92411 96415,10/9/16 7:18
78295 48262,81515 65055,10/9/16 7:26
97425 92186,94482 95223,10/9/16 7:29
77950 18278,89078 69605,10/9/16 7:35
97390 23922,90359 52497,10/9/16 7:45
78295 60375,93410 98013,10/9/16 7:59
97390 23922,90359 52497,10/9/16 8:01
97425 12708,90366 36573,10/9/16 8:11
94489 72078,97416 29480,10/9/16 8:14
90359 79636,70121 27677,10/9/16 8:21
89078 69605,77950 18278,10/9/16 8:28
87146 31956,83019 39880,10/9/16 8:32
97385 70012,94497 44333,10/9/16 8:33
97426 75324,78138 56841,10/9/16 8:35
94486 40312,97424 60171,10/9/16 8:53
94005 06213,98453 46196,10/9/16 8:58
97414 15280,90199 91061,10/9/16 9:07
84313 45689,78295 65598,10/9/16 9:13
90084 16988,93422 47940,10/9/16 9:23
98458 13389,93423 23000,10/9/16 9:24
78290 31269,97386 37259,10/9/16 9:26
93436 09781,98448 72117,10/9/16 9:26
94487 29969,97419 41164,10/9/16 9:35
98448 87878,90366 36573,10/9/16 9:35
78136 42599,97399 92703,10/9/16 9:36
81524 55552,97380 60551,10/9/16 9:47
94499 20763,84314 16122,10/9/16 9:48
90368 72970,97391 99665,10/9/16 9:48
93421 63491,92414 22596,10/9/16 9:58
78138 56841,99009 32475,10/9/16 10:04
97406 74488,90358 98099,10/9/16 10:10
78138 56841,99009 32475,10/9/16 10:18
90356 11723,81525 12041,10/9/16 10:20
93412 66159,98454 07778,10/9/16 10:22
90356 11723,81525 12041,10/9/16 10:24
97426 75324,78138 56841,10/9/16 10:27
90083 59148,97421 07528,10/9/16 10:27
93432 65750,92425 27794,10/9/16 10:34
97389 12538,90352 50054,10/9/16 10:46
97385 70012,97424 53609,10/9/16 10:46
99616 15114,94006 62384,10/9/16 10:47
78295 65598,84313 45689,10/9/16 10:54
93428 11808,96565 52272,10/9/16 10:59
70129 62374,98441 32533,10/9/16 11:00
78290 31269,97386 37259,10/9/16 11:01
93418 82576,94489 95536,10/9/16 11:02
90356 11723,81525 12041,10/9/16 11:03
94489 72078,97416 29480,10/9/16 11:04
98445 42844,99617 74886,10/9/16 11:07
78295 60375,93410 98013,10/9/16 11:10
97416 29480,94489 72078,10/9/16 11:11
81513 30231,90365 06212,10/9/16 11:17
92425 27794,93432 65750,10/9/16 11:21
93418 41992,81525 78007,10/9/16 11:23
90083 59148,97421 07528,10/9/16 11:24
97380 60551,81524 55552,10/9/16 11:32
84319 39746,95263 76972,10/9/16 11:39
99617 74886,98445 42844,10/9/16 11:40
97425 92186,94482 95223,10/9/16 11:48
94499 20763,84314 16122,10/9/16 12:03
87149 57915,92428 82401,10/9/16 12:13
99007 06998,84314 00609,10/9/16 12:13
93423 23000,98458 13389,10/9/16 12:21
98448 72117,93436 09781,10/9/16 12:21
90193 20957,97420 86635,10/9/16 12:22
90359 52497,97390 23922,10/9/16 12:24
98445 42844,99617 74886,10/9/16 12:26
90356 11723,81525 12041,10/9/16 12:32
93418 82576,94489 95536,10/9/16 12:38
90365 51029,94499 38099,10/9/16 12:45
81522 26166,97380 86781,10/9/16 12:47
92413 38675,90362 07317,10/9/16 12:50
97424 53609,97385 70012,10/9/16 13:00
90354 08732,94499 20763,10/9/16 13:03
97406 74488,92411 96415,10/9/16 13:04
93420 59147,90357 17994,10/9/16 13:05
98440 02823,81515 42171,10/9/16 13:06
84311 10322,90359 79636,10/9/16 13:07
94482 95223,97425 92186,10/9/16 13:11
78136 65840,74066 93594,10/9/16 13:20
90359 91512,94489 95536,10/9/16 13:21
97424 53609,97385 70012,10/9/16 13:22
97415 99182,97393 04671,10/9/16 13:30
93410 56456,98453 86521,10/9/16 13:31
97385 35042,93418 41992,10/9/16 13:35
98440 02823,81515 42171,10/9/16 13:35
98445 42844,99617 74886,10/9/16 13:41
94005 06213,98453 46196,10/9/16 13:42
97406 74488,92411 96415,10/9/16 13:44
74060 75431,97390 23922,10/9/16 13:44
93418 41992,81525 78007,10/9/16 13:47
97393 04671,97415 99182,10/9/16 13:51
94490 65627,97395 95120,10/9/16 13:53
90197 69887,99610 89720,10/9/16 14:05
94006 62384,97412 66065,10/9/16 14:09
94480 64700,90088 09624,10/9/16 14:10
74066 31484,98454 90038,10/9/16 14:14
78295 65598,98440 65896,10/9/16 14:14
94489 72078,97416 29480,10/9/16 14:15
99003 88572,99006 60463,10/9/16 14:22
90082 61126,90366 69257,10/9/16 14:25
98454 90038,74066 31484,10/9/16 14:25
98453 86521,93410 56456,10/9/16 14:30
93418 41992,81525 78007,10/9/16 14:34
81524 55552,97380 60551,10/9/16 14:34
94480 64700,90088 09624,10/9/16 14:36
94480 31371,97426 25297,10/9/16 14:42
89076 36757,99001 95783,10/9/16 14:49
98446 66723,97422 22278,10/9/16 14:50
83015 22251,78295 60375,10/9/16 14:52
93412 66159,98454 07778,10/9/16 15:00
94488 97308,93422 47940,10/9/16 15:02
74066 93594,90367 90080,10/9/16 15:06
90359 79636,70121 27677,10/9/16 15:10
81520 43406,92421 64236,10/9/16 15:14
78295 65598,84313 45689,10/9/16 15:14
94499 20763,97386 20071,10/9/16 15:19
93432 65750,92425 27794,10/9/16 15:23
97421 07528,98454 07778,10/9/16 15:25
98453 86521,93410 56456,10/9/16 15:29
98446 78140,98440 65896,10/9/16 15:29
93412 66159,94499 20763,10/9/16 15:55
97424 21092,90351 35947,10/9/16 16:01
74066 31484,98454 90038,10/9/16 16:03
97419 41164,94487 29969,10/9/16 16:04
97389 12538,90352 50054,10/9/16 16:07
84313 45689,78295 65598,10/9/16 16:20
90199 91061,97414 15280,10/9/16 16:27
93423 23000,78133 10302,10/9/16 16:31
90356 11723,81525 12041,10/9/16 16:31
97419 41164,94487 29969,10/9/16 16:34
97420 86635,90193 20957,10/9/16 16:35
78295 60375,93410 98013,10/9/16 16:37
78139 24512,90192 87313,10/9/16 16:48
78295 65598,98440 65896,10/9/16 16:48
97386 20071,94499 20763,10/9/16 16:48
97426 75324,78138 56841,10/9/16 16:48
94497 77615,81517 73746,10/9/16 16:50
90365 06212,97424 22395,10/9/16 16:54
98446 78140,98440 65896,10/9/16 17:01
97415 99182,97393 04671,10/9/16 17:04
98453 86521,93410 56456,10/9/16 17:08
90197 24124,99612 41256,10/9/16 17:11
98458 13389,93423 23000,10/9/16 17:14
90193 20957,97420 86635,10/9/16 17:17
97424 53609,90197 69887,10/9/16 17:18
78295 78750,97449 50000,10/9/16 17:18
90359 99240,94491 55790,10/9/16 17:20
93423 23000,98458 13389,10/9/16 17:24
94486 40312,97424 60171,10/9/16 17:30
94492 23068,90359 91512,10/9/16 17:32
93410 56456,98453 86521,10/9/16 17:35
78295 78750,97449 50000,10/9/16 17:35
92413 38675,90362 07317,10/9/16 17:37
94495 34273,94491 05266,10/9/16 17:37
97415 99182,97393 04671,10/9/16 17:38
97390 23922,90359 52497,10/9/16 17:38
97384 69866,87146 31956,10/9/16 17:43
93428 11808,96565 52272,10/9/16 17:45
97406 74488,92411 96415,10/9/16 17:47
81510 47188,97429 02055,10/9/16 17:47
97448 02140,97418 46131,10/9/16 17:55
78299 99223,92424 51984,10/9/16 18:00
84312 48999,94485 80091,10/9/16 18:01
83019 39880,87146 31956,10/9/16 18:13
98446 78140,98440 65896,10/9/16 18:14
97425 12708,90366 36573,10/9/16 18:18
94486 40312,97424 60171,10/9/16 18:20
98453 86521,93410 56456,10/9/16 18:22
92411 96415,78993 92058,10/9/16 18:23
70121 27677,90359 79636,10/9/16 18:24
98451 87493,97424 21092,10/9/16 18:28
78295 65598,98440 65896,10/9/16 18:32
90358 98099,97406 74488,10/9/16 18:32
81524 55552,90355 10919,10/9/16 18:34
94490 65627,97395 95120,10/9/16 18:35
90357 17994,93420 59147,10/9/16 18:39
97428 35959,97446 95253,10/9/16 18:43
92411 96415,93435 21961,10/9/16 18:43
90365 51029,97380 60551,10/9/16 18:56
81520 43406,92421 64236,10/9/16 18:57
78136 65840,74066 93594,10/9/16 18:57
97391 99665,90368 72970,10/9/16 19:01
90359 91512,94489 95536,10/9/16 19:05
97424 21092,98451 87493,10/9/16 19:07
97386 20071,94499 20763,10/9/16 19:08
97446 95253,97428 35959,10/9/16 19:12
97406 74488,92411 96415,10/9/16 19:13
98449 60656,97414 62784,10/9/16 19:16
90358 98099,97406 74488,10/9/16 19:17
98440 65896,78295 65598,10/9/16 19:22
94488 97308,97391 99665,10/9/16 19:25
97414 15280,90199 91061,10/9/16 19:26
90351 35947,97424 21092,10/9/16 19:31
93412 66159,98454 07778,10/9/16 19:33
97385 35042,93418 41992,10/9/16 19:33
90197 69887,97424 53609,10/9/16 19:40
74060 75431,92413 79027,10/9/16 19:41
90087 42537,94497 44333,10/9/16 19:45
92413 38675,90362 07317,10/9/16 19:50
98440 65896,78295 65598,10/9/16 20:04
90351 35947,97424 21092,10/9/16 20:13
97393 04671,97415 99182,10/9/16 20:15
94480 64700,90088 09624,10/9/16 20:16
81515 65055,78295 48262,10/9/16 20:27
74066 31484,98454 90038,10/9/16 20:27
98440 65896,78295 65598,10/9/16 20:29
94489 95536,94492 23068,10/9/16 20:33
98448 72117,93436 09781,10/9/16 20:40
90088 09624,94480 64700,10/9/16 20:46
93418 41992,97385 35042,10/9/16 20:51
95264 40233,98440 68457,10/9/16 20:52
97395 95120,94490 65627,10/9/16 20:53
99616 15114,94006 62384,10/9/16 20:54
90351 35947,97424 21092,10/9/16 20:59
97414 15280,90199 91061,10/9/16 21:00
97425 12708,90366 36573,10/9/16 21:17
99001 95783,89076 36757,10/9/16 21:17
90197 69887,99610 89720,10/9/16 21:19
97424 21092,90351 35947,10/9/16 21:26
90088 09624,93434 31551,10/9/16 21:29
97414 62784,98449 60656,10/9/16 21:29
90359 52497,97390 23922,10/9/16 21:29
93434 31551,90088 09624,10/9/16 21:33
90368 72970,97391 99665,10/9/16 21:36
98444 72482,98446 78140,10/9/16 21:45
97420 86635,90193 20957,10/9/16 21:45
90083 59148,97421 07528,10/9/16 21:52
93434 31551,90088 09624,10/9/16 21:55
92411 96415,97406 74488,10/9/16 22:06
93410 98013,78295 60375,10/9/16 22:09
98452 19037,90355 94399,10/9/16 22:22
90357 17994,93420 59147,10/9/16 22:23
90088 09624,93434 31551,10/9/16 22:24
97395 95120,94490 65627,10/9/16 22:35
97390 23922,90359 52497,10/9/16 22:42
84312 48999,94485 80091,10/9/16 22:46
84313 45689,78295 65598,10/9/16 22:49
93423 23000,98458 13389,10/9/16 22:51
97421 07528,90083 59148,10/9/16 22:53
92428 82401,97385 29751,10/9/16 22:56
92421 09526,89076 36757,10/9/16 23:05
90366 69257,90082 61126,10/9/16 23:08
97391 99665,90368 72970,10/9/16 23:10
97449 50000,78295 78750,10/9/16 23:14
78295 60375,93410 98013,10/9/16 23:19
90359 99240,94491 55790,10/9/16 23:25
93422 47940,90084 16988,10/9/16 23:36
93434 31551,90088 09624,10/9/16 23:37
94497 44333,90087 42537,10/9/16 23:40
78290 31269,97386 37259,10/9/16 23:41
97403 09983,90198 03659,10/9/16 23:46
97425 92186,94482 95223,10/9/16 23:48
92413 38675,90362 07317,10/9/16 23:51
81525 78007,93418 41992,10/9/16 23:52
78133 10302,93423 23000,10/9/16 23:53
98444 42212,97393 04671,10/9/16 23:55
97391 99665,94488 97308,10/9/16 23:55
94497 44333,90087 42537,10/9/16 23:58
97414 62784,98449 60656,11/9/16 6:04
98445 42844,99617 74886,11/9/16 6:10
90354 08732,94499 20763,11/9/16 6:10
92411 96415,78993 92058,11/9/16 6:14
98454 90038,90359 52497,11/9/16 6:23
81519 62015,99009 32475,11/9/16 6:26
98440 65896,98446 78140,11/9/16 6:29
98441 32533,93410 98013,11/9/16 6:39
74060 75431,92413 79027,11/9/16 6:42
97426 75324,78138 56841,11/9/16 6:44
95262 44233,98442 33257,11/9/16 6:44
99004 86250,97390 23922,11/9/16 6:47
94491 55790,90359 99240,11/9/16 7:02
94492 23068,90359 91512,11/9/16 7:09
90365 51029,97380 60551,11/9/16 7:09
97415 99182,97393 04671,11/9/16 7:19
90199 91061,97414 15280,11/9/16 7:19
93418 41992,81525 78007,11/9/16 7:26
99617 74886,98445 42844,11/9/16 7:33
90359 79636,70121 27677,11/9/16 7:35
90365 51029,97380 60551,11/9/16 7:36
97421 07528,98454 07778,11/9/16 7:37
94005 06213,98453 46196,11/9/16 7:40
97424 60171,94486 40312,11/9/16 7:45
98448 87878,90366 36573,11/9/16 7:50
97395 95120,94490 65627,11/9/16 7:51
97391 99665,94488 97308,11/9/16 7:56
94499 20763,97386 20071,11/9/16 7:57
98440 68457,95264 40233,11/9/16 8:03
78295 65598,84313 45689,11/9/16 8:06
99617 74886,98445 42844,11/9/16 8:14
93420 59147,90357 17994,11/9/16 8:15
90192 87313,78139 24512,11/9/16 8:16
98444 42212,97393 04671,11/9/16 8:19
97424 53609,97385 70012,11/9/16 8:20
92413 38675,90362 07317,11/9/16 8:20
90352 50054,97389 12538,11/9/16 8:23
93421 63491,92414 22596,11/9/16 8:27
98440 02823,81515 42171,11/9/16 8:28
97391 99665,90355 94399,11/9/16 8:32
90359 91512,94489 95536,11/9/16 8:32
94486 40312,97424 60171,11/9/16 8:33
90088 09624,93434 31551,11/9/16 8:40
90088 09624,93434 31551,11/9/16 8:40
98447 12671,93427 56500,11/9/16 8:42
98441 32533,93410 98013,11/9/16 8:48
95264 40233,98440 68457,11/9/16 8:49
90356 11723,81525 12041,11/9/16 8:49
90352 50054,97389 12538,11/9/16 8:51
97411 71155,98443 99204,11/9/16 8:53
98440 02823,81515 42171,11/9/16 8:54
94489 72078,92415 91418,11/9/16 8:55
93423 23000,78133 10302,11/9/16 8:55
78295 65598,98440 65896,11/9/16 8:57
97385 70012,97424 53609,11/9/16 8:58
97403 09983,97406 06245,11/9/16 9:05
97386 20071,94499 20763,11/9/16 9:05
97403 09983,90198 03659,11/9/16 9:05
78133 10302,93423 23000,11/9/16 9:06
78136 65840,74066 93594,11/9/16 9:12
99003 47921,98444 95768,11/9/16 9:22
87141 73076,78290 30467,11/9/16 9:23
90192 87313,78139 24512,11/9/16 9:25
92414 22596,93421 63491,11/9/16 9:37
78993 92058,92411 96415,11/9/16 9:40
90198 03659,97403 09983,11/9/16 9:43
78138 56841,99009 32475,11/9/16 9:43
98449 60656,97414 62784,11/9/16 9:45
98440 68457,95264 40233,11/9/16 9:58
97425 12708,90366 36573,11/9/16 9:58
81522 26166,97380 86781,11/9/16 10:07
90359 91512,94492 23068,11/9/16 10:08
78299 99223,92424 51984,11/9/16 10:09
97385 70012,94497 44333,11/9/16 10:11
78993 92058,92411 96415,11/9/16 10:12
90357 17994,93420 59147,11/9/16 10:14
97415 99182,97393 04671,11/9/16 10:16
97419 41164,94487 29969,11/9/16 10:17
99617 74886,98445 42844,11/9/16 10:32
97424 21092,90351 35947,11/9/16 10:35
78295 60375,83015 22251,11/9/16 10:38
94497 77615,81517 73746,11/9/16 10:47
94480 31371,97426 25297,11/9/16 10:50
97414 62784,98449 60656,11/9/16 10:53
94495 34273,94491 05266,11/9/16 10:55
78299 99223,92424 51984,11/9/16 10:56
97416 29480,94489 72078,11/9/16 10:57
93422 47940,90084 16988,11/9/16 10:58
98458 13389,93423 23000,11/9/16 10:59
93423 23000,98458 13389,11/9/16 11:02
92424 51984,78299 99223,11/9/16 11:03
81517 73746,94497 77615,11/9/16 11:14
78295 60375,93410 98013,11/9/16 11:18
97424 53609,90197 69887,11/9/16 11:29
98451 87493,97424 21092,11/9/16 11:31
94006 62384,97412 66065,11/9/16 11:31
97421 07528,98454 07778,11/9/16 11:35
97391 99665,90368 72970,11/9/16 11:36
90194 00845,97416 17124,11/9/16 11:42
98445 33687,97403 49292,11/9/16 11:45
84311 10322,90359 79636,11/9/16 11:45
90367 90080,74066 93594,11/9/16 11:49
81519 62015,99009 32475,11/9/16 11:50
97425 12708,90366 36573,11/9/16 11:53
90357 17994,93420 59147,11/9/16 11:55
81515 65055,78295 48262,11/9/16 11:56
94497 44333,90087 42537,11/9/16 11:58
92415 91418,94489 72078,11/9/16 12:04
90084 16988,93422 47940,11/9/16 12:11
98444 42212,97393 04671,11/9/16 12:19
81517 73746,94497 77615,11/9/16 12:19
97447 92655,84319 42810,11/9/16 12:19
87146 31956,83019 39880,11/9/16 12:24
92414 22596,93421 63491,11/9/16 12:40
97399 92703,78136 42599,11/9/16 12:42
97385 35042,93418 41992,11/9/16 12:43
70121 27677,83012 37742,11/9/16 12:45
93410 56456,98453 86521,11/9/16 12:45
90359 52497,97390 23922,11/9/16 12:48
97449 50000,95269 20533,11/9/16 12:50
97391 99665,94488 97308,11/9/16 12:50
70129 62374,98441 32533,11/9/16 12:54
99001 23133,90359 79636,11/9/16 12:55
94006 62384,97412 66065,11/9/16 13:01
94497 44333,90087 42537,11/9/16 13:03
77950 18278,89078 69605,11/9/16 13:07
98446 78140,98444 72482,11/9/16 13:12
97385 35042,93418 41992,11/9/16 13:20
94488 97308,97391 99665,11/9/16 13:21
92413 38675,90362 07317,11/9/16 13:28
97426 75324,78138 56841,11/9/16 13:30
98454 90038,90359 52497,11/9/16 13:32
78295 48262,81515 65055,11/9/16 13:39
94480 64700,90088 09624,11/9/16 13:48
97446 95253,97428 35959,11/9/16 13:50
93418 41992,81525 78007,11/9/16 13:55
94488 97308,93422 47940,11/9/16 14:01
98440 65896,93418 41992,11/9/16 14:10
98449 60656,90084 16988,11/9/16 14:14
87141 73076,78290 30467,11/9/16 14:17
97399 92703,78136 42599,11/9/16 14:20
87149 57915,92428 82401,11/9/16 14:33
94491 55790,90359 99240,11/9/16 14:35
90198 03659,97403 09983,11/9/16 14:38
95264 40233,98440 68457,11/9/16 14:39
93420 59147,90357 17994,11/9/16 14:42
97415 99182,97393 04671,11/9/16 14:48
94489 95536,93418 82576,11/9/16 14:49
78295 78750,97449 50000,11/9/16 14:54
90359 79636,99001 23133,11/9/16 14:54
84314 16122,94499 20763,11/9/16 14:56
87146 31956,83019 39880,11/9/16 15:03
97385 70012,97424 53609,11/9/16 15:14
